Transaction_ID,Product_ID,Quantity,Price,Transaction_Date
536a5288-7d3d-43d2-956b-c23ef4780b77,191,3,96.67,2024-04-04
c2524ae1-8a61-418a-b3b0-a3562929985a,116,10,81.58,2024-04-26
3c95b915-bdff-47a4-afd6-a885b6734393,185,10,51.31,2024-06-27
98ff66c8-87d4-440c-a94e-2824537e6b92,166,9,59.2,2024-04-21
e223b97e-160a-4919-9a50-896854a73032,173,10,56.2,2024-01-24
09c04425-10b9-40f5-94b5-cb6e43cfa3d7,145,2,11.0,2024-11-24
919c642d-4c9b-4078-9d51-a1b6d503cebc,108,3,86.95,2024-07-15
b43e1d86-2280-4908-90c3-3b557babe67b,101,9,,2024-05-27
cd755bfd-3c99-4660-a568-68c7a2448b2b,181,6,94.64,2024-02-01
20bfa771-4579-4a36-b47b-89546e311d1c,136,4,43.52,2024-03-30
d0048fae-e701-432d-b675-575a1e20fe00,137,3,56.4,2024-10-08
ed51723f-6553-4705-92f7-ef7c3d54889b,143,3,29.05,2024-09-22
f4f898a6-5fc9-43ae-ab58-dbbd7d43d3c4,184,2,30.14,2024-03-03
6c518df3-59ff-403c-9bf9-016e8ed13fff,154,5,20.69,2024-04-07
507f6032-8976-4970-aabb-142934d9503e,157,8,14.54,2024-08-19
e09d0841-e951-4e2d-a449-2da033e8d825,166,6,90.21,2024-11-18
6f224724-348b-4d0d-baad-db151354b87b,196,9,37.68,2024-09-10
fba5c79d-05d5-4c67-8bf9-a9573b3c6c34,162,8,33.82,2024-05-17
c19e8bd9-088b-4603-99c6-848e44f0c82c,185,5,47.07,2023-12-25
3867f874-6bd9-42cc-a8d3-5171e3d9cf0c,116,8,41.82,2024-03-28
a52ca7dc-bfde-4170-93cc-46d3320faadb,179,8,47.55,2024-09-26
361c9c1a-0527-4f6c-880c-0542436398bd,114,3,49.09,2024-06-30
4ffd5180-60a4-44d7-8af1-4ecdbe4e8385,188,3,83.98,2024-05-27
ba30f136-8362-48bc-b6de-76e66cefda1a,168,10,73.14,2024-10-13
228c3089-dbab-4899-bd44-2aac7c96e179,112,2,97.72,2024-01-08
7e3d8b70-ffc0-454d-b39c-e77bdc7055f1,122,9,66.74,2024-07-28
e88860e7-71c4-4265-b8bd-89f36773e476,196,7,65.37,2024-06-27
d9f1e200-3267-41f5-9b3b-b84eb6851ab1,157,5,85.6,2024-11-16
ea5c9b87-8695-42f1-9e9d-12cb7da0f74c,158,2,44.48,2024-10-02
4f53a68c-81de-4733-9f38-7602ce0d4a70,177,1,90.13,2024-11-16
6b9305c6-a11d-40c9-a439-18c1e4f42559,147,6,39.09,2024-06-11
27ae88ef-ee2f-4b86-98fa-903b36d1e62c,110,8,10.88,2024-02-17
ac5d82db-5d92-4f91-9f3b-c3ebca458d86,153,7,98.33,2024-09-24
b2e0de19-93e7-4bbe-93b9-5348c6526882,183,4,78.62,2024-02-29
09a70c21-9eff-43fd-8288-ab4eab3caae9,159,8,11.79,2024-09-25
262da97d-14d4-48d2-b616-b7e7f0f7a7e2,176,3,36.28,2024-10-31
1cf9fd8a-a561-4ab3-bf60-ce72683fb88f,174,6,96.2,2023-12-09
27bf404b-add7-46d7-9e15-b46ff9a1ee7a,190,9,88.74,2024-11-18
787b1f08-6aaf-41bf-aa05-d5500a1a5c90,148,2,46.25,2024-11-15
0eebe627-4fb7-4785-9291-9079296d51c3,132,9,11.1,2024-03-06
b2f77e9c-f37d-4e9b-bdd2-d02368909482,200,5,77.82,2024-11-01
9500afda-f05c-4ea1-8c4c-2385bf378f50,152,9,64.29,2024-11-24
e0514d94-aade-4adb-b38f-631c68a84339,200,9,99.78,2024-04-18
710b860f-3c51-4aa3-b07e-f2d9a6d1af6c,194,7,43.85,2024-03-09
ac85b525-d025-4f30-8ac8-603d05412d17,123,7,65.75,2024-02-24
1b9007b8-d011-4c2c-a439-1f056026c93e,187,4,,2024-05-10
8108d3ac-d4a2-4ee6-a616-3a85d7a3402e,105,8,39.46,2024-01-11
4c500700-c583-445b-8636-6f6e9b2fea06,113,3,48.59,2024-06-06
1a007c36-f31d-4ad7-9415-69fce7986f0e,191,5,52.41,2024-09-21
a34c67d0-5299-4b2a-945a-472c624c5cde,194,10,,2024-10-02
9a226c11-29ce-4b84-aca4-15ab6bef181a,119,6,,2024-10-20
bbe58f95-3ab1-46e8-90f8-4d21ee52eb47,139,4,42.6,2024-01-12
8af0dc07-9171-42bd-b0d0-542cf8478846,133,1,15.46,2024-05-24
b3fdab8d-765e-4690-8914-960366629735,145,8,,2024-04-27
4954d681-cad7-434f-8b86-547c042d6dff,123,3,86.48,2024-05-15
c77d979e-a434-4e68-8adb-39d206cbf182,127,10,56.87,2024-08-26
77d2f770-4efd-4e81-b548-f7efa9c0c715,170,6,20.62,2024-11-13
2eb308dd-e88b-4ac3-8a10-bafb2d0c61de,153,3,13.03,2024-09-13
067b7d8e-1c46-458f-b4e5-75f080020399,185,7,53.29,2024-11-09
86452722-0e42-4344-ab21-021e42bbae7e,100,7,82.6,2023-12-28
df3307d1-4aa9-4df7-8224-f64183a52287,103,7,29.67,2024-02-28
b6340af7-51b0-4150-bf80-4ffed88ba115,175,2,12.02,2024-09-27
aef6ac0e-5338-4dbb-942b-7a730189f923,119,3,46.16,2024-11-12
a60ee06b-53f5-468c-8ed7-8276a8fc7ef4,182,3,,2024-10-20
0bc419e5-cc34-4964-8516-c27e9054082f,124,2,17.44,2024-01-05
3760849c-40f1-454e-8076-3495b3c19198,123,3,20.85,2024-10-21
fe47e639-1176-4fc6-9306-b22603b20bc2,192,3,47.55,2024-03-15
74d57512-74ba-4143-9f1c-b2b15ead943a,107,6,94.01,2024-03-17
e405c1dd-31cf-4236-8cd3-eb47208ae012,161,3,89.43,2024-03-02
8c172e93-64d7-48b5-a31a-4d030fdb0687,172,9,69.01,2024-05-16
a74870c4-4eb9-4072-a9fe-afe831dde71c,194,8,29.77,2023-12-31
5b3a35f0-5003-4e24-a9fd-69d2be788872,157,4,89.25,2024-07-01
6f884ff8-de7a-46c9-a96a-4fb7154cfbbb,180,10,46.95,2023-12-02
aeff8d98-f7af-446f-898a-f445a2468703,163,8,,2024-02-07
5e9124d9-527a-407f-809d-601cee16e8c9,133,5,81.2,2024-01-16
e88a73e8-34a4-4b11-b1a0-9b9a097fc8a8,101,6,73.45,2024-11-07
06aaa195-fec0-417f-afe7-c4043ba76ba8,187,3,72.76,2024-02-25
25782692-73ac-4be5-b28c-6c60d9f5a972,107,6,87.21,2024-08-21
c1134113-bc31-4c32-ae93-f939c3ec7816,162,10,14.4,2024-11-29
f93cc10c-2dc8-404e-ade0-227d6e23a4cd,185,1,96.86,2023-12-15
0699c364-b499-4b6e-a382-7dc2caf2e18a,106,8,67.17,2024-10-20
01ac7a39-9745-4fd7-afaf-a7af60a71153,138,8,85.85,2024-02-24
550f51fb-26a1-42ea-ab37-7cce07fa2fa3,133,7,50.73,2024-03-28
b35d545a-67ba-4953-8754-fd7c85eb29e8,103,8,95.48,2024-05-23
d880ea7d-ee33-4764-9e5b-c9ab981c8461,164,2,36.26,2024-03-16
05d4a0c3-69d4-445a-a368-d9b2b22bbeaa,168,3,63.67,2024-03-09
32df91ef-4501-4114-992a-a866e8aab522,190,2,50.43,2024-05-05
c91298fb-7330-4816-9066-f10d69c8473a,193,3,,2024-09-30
80cce303-b4bc-4748-a088-49eac7208513,180,6,76.87,2024-02-09
72691b00-a307-4b33-bc02-f3fbe4f26676,130,4,87.74,2024-09-18
7e4dfafc-c3c6-4742-9e49-df4d3484cc3b,128,4,85.63,2024-01-18
be509688-7a80-401e-bcc1-de710ed1fc0d,126,6,,2024-02-20
830a0f3c-31c6-492a-ad7c-dca47f7bef75,161,2,75.37,2024-04-25
21e5b2db-2a7d-4cdb-abc6-ba77fd09769d,113,3,15.94,2023-12-22
ecc5a1d1-1809-4487-a792-bc98a9057423,124,5,90.98,2024-08-27
3d5ddec4-1f65-4432-be47-2dd9b9931162,168,5,16.99,2023-12-17
a642797a-113e-453c-90ef-5ee182815eab,153,1,13.6,2023-12-25
1cb5b82a-9e89-4b4c-a2d2-ae0ebd38950b,158,5,93.93,2024-02-13
60c0d3f8-765d-4021-931c-6b050c7e59e7,127,4,14.36,2024-11-22
06161967-d6b1-4da4-b9f8-149aaa1b40c2,165,5,57.89,2024-05-26
03212377-918b-445f-b15f-d8315dcaa158,168,1,25.02,2024-01-25
aa5cb7f8-0b1b-4a6e-9088-45539ad47796,160,1,,2024-04-06
88dc9d4b-2c2e-40b5-a93d-4de70e27c9a8,189,7,67.93,2024-08-24
230a194b-427a-4a1a-9be4-bc23431b7ec6,157,5,32.29,2024-03-02
10bbfa8e-ced6-4c16-8787-57e93e31e18e,121,6,92.56,2024-09-04
99a1d0f7-b05a-47bb-8767-7c752ae9f02b,132,2,27.8,2024-07-21
60e84219-2243-4a98-9c5a-3ec3a06e4f7e,147,6,43.69,2024-07-03
dc9a479d-c82e-4c0c-b35b-29f6fd732797,110,8,,2024-06-05
9e24b51c-59f1-4072-a906-5edcf4e52f21,139,6,,2024-04-08
73cbfa55-aa56-402b-9c63-2ef56762df77,126,1,,2024-06-06
21e75b7d-a4b1-479f-8820-55d0f277f48e,177,8,96.93,2024-05-08
f75e400d-3896-4bad-84e9-1743bf7ab40a,162,2,,2024-02-21
447fe4cf-228d-46b0-83f5-1f2dbd682ed3,153,2,58.52,2024-08-16
00760375-754c-4c51-99bc-afb54bc64045,110,10,71.47,2024-05-10
64a82738-7a1d-4b34-b20f-1b86ed4ffa0d,127,6,,2024-04-04
e34f7af1-4a0f-491f-8c47-21e98e55f61d,181,3,56.98,2024-09-14
1e8a2a00-ca8a-452f-bff6-b99cd75331ac,149,6,,2024-05-09
6b33bd2a-f509-41f8-96ce-fa6581b8fba4,121,3,39.43,2024-11-29
ccdeba92-8cce-4adb-9534-b5a8d8431d46,131,10,30.12,2024-02-09
a3b54fb1-70db-4a6b-b16c-bccda6f4a090,125,8,68.4,2024-05-25
59ecf632-a4e2-473c-ae71-b14b172e2571,184,4,22.79,2023-12-30
88a2abdc-4dae-4ed2-911f-ea099ad67701,160,1,,2024-06-05
c3b7f104-0975-4feb-9db5-773f22b4c732,118,4,73.35,2024-08-01
bb50ead9-72a5-4de3-b06a-c979022d0f9b,180,9,78.57,2024-03-08
cee70515-ec65-4fbe-94ec-cb24baf799be,158,7,64.41,2023-12-11
d90c01a8-0244-47c0-8593-71eed3806e8f,199,1,80.36,2024-07-19
d127614e-07eb-4571-9ae4-2de09ed58e12,139,3,42.0,2024-06-02
6385b193-d554-45c5-ba38-ce8b2463ba64,116,1,51.28,2024-01-19
0ccbdc2b-5255-4a56-b7c1-77be3ccda473,190,1,23.0,2024-07-18
22b19538-2fbc-47c6-ba96-fb3a5758c1b7,195,2,68.8,2023-12-06
ee341d66-55d4-4720-8215-ba5176d512e3,113,9,86.18,2024-03-15
af2cd933-b67b-42d7-86a4-4185b0d0f875,168,4,21.42,2024-02-15
cbc9f799-2632-4193-8c88-f73f823ddd56,135,4,51.11,2024-02-18
a7e358a3-9209-49af-8be0-3aa1ab1228aa,170,3,40.15,2024-05-08
a840f37f-d3f7-49d9-9a57-a2c5d01c3aa1,105,1,32.21,2024-01-13
6b1112b5-bce0-4d90-b332-e86c10a6f556,146,2,,2023-12-04
815a8b37-8f2d-4cbd-aa8f-9017fa7627d9,107,3,84.35,2024-05-05
0b59edd0-1c2f-4394-b369-8d8a977053d1,186,5,34.79,2024-03-17
a28134d4-77de-44f3-8b77-01d89d7a00a9,122,6,55.57,2024-01-05
546db789-2a5b-4314-a353-4056633bcd3d,113,6,48.78,2024-07-08
5230fb71-0964-4a54-b572-a815aa1f9d9f,172,10,50.36,2024-02-13
1e45bc7f-0f13-4392-9e84-c6d30826b325,191,9,30.84,2024-07-09
1417bba4-ed08-449d-9715-ad164613ff1c,161,4,,2024-03-17
ff92f309-afce-4fad-aafe-ae14ce1309f0,118,10,28.1,2024-05-31
8923d353-3349-4c98-a1bb-f2e7bfbaaa68,200,2,85.88,2024-10-31
7fa2da6a-f796-49e4-af5d-9f58bc3853cc,158,10,59.24,2024-01-14
8e37735b-06eb-44f0-a166-0e0b304557e4,167,10,96.18,2024-04-24
11da72b8-a8cf-4553-bb83-e45e08bdf84d,151,6,61.03,2024-01-28
e8eda79e-4dc5-425e-a6a1-206fa1215573,194,7,25.65,2024-06-06
bae62b68-84a0-476e-849f-a010cd36f585,162,3,65.75,2024-05-16
ff12f0fa-bed8-4e21-a02e-068a6908a398,187,7,80.63,2024-08-26
c09c1d9c-f037-4a5b-9675-9e7f161ce325,160,2,77.57,2024-07-03
9e94228f-fac6-4d54-b408-065cd7cf341f,155,6,87.79,2023-12-05
3c9b8d0c-4958-4177-b0b8-ace3982cadc2,129,4,38.0,2024-02-04
95b5827c-edea-4f8f-87b5-d6c8b15712e4,180,10,93.64,2024-08-03
aa680179-9556-4dbe-aa45-393a33503614,191,9,64.77,2024-11-15
a69c45d0-4895-40f6-8369-310b956e7808,132,2,81.88,2024-03-21
11cb698d-7cc1-4c6e-b43b-60b3c5505f35,144,6,75.29,2023-12-06
d3954361-7865-4f30-a768-a8b22fef467c,108,5,17.3,2024-02-26
585fc97d-53f1-445c-af78-58a727bfc8e4,187,3,98.18,2024-01-04
bd73b912-c6c1-4850-8398-81523aaef4fa,123,3,41.35,2024-02-27
7ceda8f4-c289-4b00-9cd8-7daf51cf6bab,173,10,50.69,2024-08-27
1298ca43-3576-4320-b99d-538515fd019b,175,7,91.04,2024-06-26
cd50cb94-943d-4db7-970c-e84db3dac082,136,10,27.96,2024-11-25
f4ac1944-280d-4d93-980f-d24e65afb58d,193,8,97.34,2024-02-14
77f19c00-2aea-4e7e-8718-5f6e9f89282e,101,10,22.51,2023-12-18
12817423-3990-4fbb-9bc5-daedacb5e133,135,9,86.64,2024-10-16
f3648457-e78b-4f1f-86a9-a024a4360b5c,191,4,92.67,2024-01-16
78bb52d9-5468-41fe-a6df-ed8923f66961,163,8,38.29,2024-10-04
bad2aa62-a1f4-4263-b53f-6cd64066e261,157,10,,2024-11-07
1a448651-5419-4d51-8ef6-6eafe2210b16,124,1,47.32,2024-09-20
c626a61a-c487-4721-8584-4531ea46e6c0,187,1,68.3,2023-12-30
7b4a45f7-3c3b-42ec-9827-2491f55f3b94,172,1,99.26,2024-07-05
99a95093-3198-48b7-86f1-afb7ef6070ea,185,9,63.96,2024-10-02
cb6741a6-9cf9-485a-afda-8296e58c9d69,110,10,63.35,2024-04-24
df8e5f1e-66ce-41e8-9933-cf055cea3e15,104,4,51.79,2024-02-08
eb154347-b3a6-4cb7-9aa1-3cf4cb9b07ad,132,6,80.68,2024-01-05
3e8feb99-328b-4a6f-b72f-bebccfaa324e,163,1,47.62,2024-10-08
2abfa14f-51fc-49c5-bf6e-d4e22086b5f4,112,3,96.59,2024-07-01
896e1e73-7412-49cf-86a2-34f3442dd4b2,130,6,48.92,2024-05-21
d4b468d0-c36c-4a4c-b668-f18be65368db,182,1,,2023-12-08
77915ded-c49d-40c7-a624-0935ea90772f,175,10,19.97,2024-03-17
40c26781-6ad5-4233-8fb0-f86c02fc73d8,188,9,82.81,2024-10-27
d4a65a4f-7fd0-49fc-93e4-7ffb1239d997,168,5,77.45,2024-05-20
25832712-d36f-4d31-9c05-00be22c6c2dc,190,3,43.56,2024-09-30
60a9183b-51dd-477b-bd52-604de89cf4c5,181,3,31.24,2024-11-12
cb2193bb-fda1-48b7-a409-c484fac03ae4,169,7,66.38,2024-07-15
7dd52760-6c8f-4209-a6f8-e9e77723be24,162,6,92.51,2023-12-21
a61f7c34-184a-4fc3-8c65-a210a4904820,119,8,77.19,2024-05-07
1379704d-5b47-42e3-958d-9e7746d7bd3e,159,2,85.55,2024-06-04
4ece7b60-5066-4106-a5eb-d56f56e6660d,146,6,42.03,2024-05-10
374ea3fd-640c-47e1-926b-eba64e86637f,100,6,83.32,2023-12-11
d2c91a40-a538-44bc-8f7f-3a2a954667f3,170,4,39.05,2024-02-03
ce259080-8f3c-4b36-9652-555817e73165,177,1,61.61,2024-06-15
c4f0c3fe-06f0-4be5-8f92-e3889f6ecccc,155,5,61.54,2024-03-24
78587ac1-da48-4988-bbc6-451b36930a81,192,2,31.85,2024-11-30
14a20b3e-fab1-4229-9519-43663aaf7f93,119,5,73.41,2024-03-15
1010cddd-0c04-4153-a302-cce77f5247ac,198,1,14.11,2024-01-07
08988620-93f7-43b9-b0de-fbe6843748f4,138,1,93.22,2024-06-01
0cf1cde7-dbdd-4a94-b69e-a4259733b1c3,101,2,56.13,2024-10-16
24789152-56d9-4f5a-b873-3d169646645f,101,2,31.56,2024-01-27
0c477744-a3d8-463a-bbb5-eb32ada34b0d,169,2,26.97,2023-12-23
dd3f55d1-9c02-4cc0-a947-c767d5f2f5ff,165,6,,2024-08-28
a0065b2d-b539-4f43-8a71-f1e516fcb96a,168,7,49.75,2024-03-09
09c31c3b-f048-4f98-9600-89a3c4936036,198,3,18.78,2024-07-12
f854ee27-2bcf-47a8-9a5c-1f1ff35cc3eb,115,7,34.63,2024-05-14
1f87dc79-7870-44d5-b4c1-838c24600d95,194,7,24.21,2024-03-03
a5faa4f9-4519-4455-9c36-c49be6e82249,184,8,67.29,2024-07-13
353a7fee-7f82-4a03-8402-7f10fbc12779,162,8,,2024-11-12
526daa58-8288-4a18-aeae-44b9cdcf4d58,132,2,39.0,2024-07-08
f1203062-e2a9-4fca-9c09-b369437f61b7,157,10,67.88,2024-02-24
8f4cab81-edbd-4e43-9236-7d3cda61b22b,155,6,20.03,2024-03-22
ef2c6408-7363-4a15-ace1-2d42b8957351,104,9,72.91,2024-02-14
121bb221-231b-4d8d-8ee9-c389d189d4e4,103,10,46.88,2024-02-01
4ecbab73-e777-48a4-bd18-5ea2b9d90d77,138,7,11.78,2024-07-28
2a1ed4bd-d283-4bc6-bcd3-1976188312ce,190,9,,2024-02-02
f80f3f68-93b6-497e-8222-c8bf734c397d,140,4,84.01,2024-01-25
f6262069-464b-4cb4-8318-54fd71b71688,168,4,65.33,2024-09-17
7eed4716-33c5-4697-a6f5-79c57b4b95a5,144,5,71.34,2024-03-30
c5053715-6cdc-46f3-ba8e-156c4620ecfe,135,5,84.8,2024-09-26
b9f949d2-e786-4775-834d-759e53df06cc,168,10,97.75,2024-04-14
19e8bf55-9840-485c-b145-716cae95dadb,187,5,,2024-09-18
257ed994-2766-4e59-b477-4751b7ab5d25,178,6,98.02,2024-10-05
124a736d-b803-4bad-9eaf-fa68eb1401cc,139,9,33.99,2024-04-02
99acf87d-773d-4d50-867d-8d75ac07aee9,119,3,58.88,2024-04-17
a5f5763e-ec8c-41eb-b441-ef9cf7e2a1e7,191,3,26.71,2023-12-05
13bc0c62-94a4-45c2-b61f-a99faa180544,137,4,88.53,2024-11-22
4715b124-e75c-4e40-bce3-67bcba097f2d,129,10,34.3,2024-10-24
9523b4a1-417e-42c1-936b-5d47985b0207,178,3,36.85,2024-09-16
ac22d5e2-6951-47f3-9387-42f4d370b443,104,3,,2024-03-12
c318044a-b939-4381-80e8-68fa58cf4474,143,5,27.23,2023-12-24
d13ed936-6697-49b4-9e3f-cd072e215799,129,4,24.08,2024-11-23
e2762f52-1adc-420b-866a-2c75e9dc2645,112,6,97.78,2024-05-07
6bea7282-71d3-4b75-9fc6-2c5d61da6cf2,185,8,50.81,2024-01-09
c53db251-e22f-43c5-9b38-607946a3711e,128,9,29.53,2024-03-26
ff9d7195-d76d-4509-8f5f-f40e4f668b9f,136,5,72.81,2024-05-02
02c69ef2-9242-4e28-a7d1-77ab1f35f9fb,190,6,99.7,2024-07-09
29eca4e4-1cc0-4649-81f5-cde946530236,144,8,62.34,2023-12-26
47e8ba72-bb0f-470e-8516-3399fab5979c,110,5,,2024-01-16
c8af617c-8842-4ba7-99d1-78a0c17abcea,163,9,,2024-02-01
7748ce93-54ce-4c81-94ee-29ab4d7116e7,109,7,75.93,2024-07-29
bd50ef4f-4f44-4dec-a7b4-520568ce0329,183,3,24.14,2024-01-22
87f80934-cace-43f5-945e-dd03e5e6c0cc,190,4,33.29,2024-02-27
2a14ae28-e364-454b-b787-fbc3d71124bb,123,8,46.14,2024-03-12
b723fcfe-f63f-468e-8e5b-b0975c48eef4,158,8,33.84,2024-03-07
54ba7333-68e2-4532-8579-005a85bd0b9f,183,7,27.87,2024-05-22
10a7cda5-d7c8-4766-9ab9-3a09f0f65156,128,7,98.11,2023-12-18
47f100c1-7fb4-4632-ab99-c95635ceb303,160,8,99.09,2024-07-30
ce4a0af0-9585-42ba-838e-d8bbe1bb4941,195,6,81.31,2024-02-28
0538bba0-d169-4ac3-94aa-17371e7d15b8,140,7,14.56,2024-09-11
0df64744-f4cc-419f-b8dd-c8859699c490,184,10,48.08,2023-12-17
73cb42ca-0de5-47e9-a589-f9700f5b5a2b,150,1,76.2,2024-05-03
847efee8-7b44-4632-826a-bd8997b089be,184,5,36.3,2024-11-27
b4178d8e-5b54-4caa-a045-fdcbbb3d7112,139,7,48.09,2024-10-24
c42dd5a8-9a10-40e8-8bd4-565236181fc7,193,3,14.26,2024-10-03
29bf79a0-713a-4350-b50c-391d544f56d6,122,1,40.86,2024-03-13
623abc20-110c-44a6-8941-aaf05ebaf46a,116,4,39.56,2023-12-22
7acdc28a-d759-44c6-aec8-db561ad4eca2,118,3,82.33,2024-10-23
4d28b96f-963a-431f-810b-a51c0c350300,129,6,27.59,2024-06-21
5dd524e9-360d-4881-8973-c73f93b11d8c,165,6,53.27,2024-02-17
edbe994e-3a31-45d2-aaaf-eed753e0d4e5,109,3,77.91,2024-05-09
a0e3175f-9033-43c5-aac0-b0a9dae6c59e,156,6,59.19,2024-08-06
eb3bf0b1-6f71-4948-ab6f-b102e0498145,197,8,22.49,2024-06-21
3d266230-65cd-442e-8546-f6701885f56e,157,9,86.76,2024-10-02
8e838430-7790-4257-a9b7-3daf6c77f5b1,171,2,62.42,2024-04-06
f412cc0f-94f4-4663-9476-a1fd42fe4db1,190,8,86.67,2023-12-05
3bd8f94b-10c8-4ac1-8259-3ba9b74b2c0f,128,3,63.23,2024-06-01
a175b3bb-0fae-4b6d-b4fd-3cb5f64fe14d,107,8,60.84,2024-11-19
11ee1c97-5532-447d-a775-e291440cdf4c,167,6,88.81,2024-06-27
12999cdb-0e4c-4765-9128-046fea7779df,159,1,,2024-09-29
34a298d3-70f3-4ba0-803f-2a3f9b7cae3b,113,2,,2024-02-17
625c46df-c718-4921-be72-ed2af6917dde,114,6,32.01,2024-08-13
cbe510a3-fe38-4f7d-b7d0-ec4e1e8c49a6,162,9,31.38,2024-07-13
776e5e5d-0f09-4862-83ac-7a18c3fb51a7,135,9,,2024-01-23
bcc2404c-f1d5-42a7-9588-c65dd96f8dbf,153,7,,2024-06-03
3f6179e2-c7c4-401b-ba67-2aa0158231ee,160,4,12.43,2023-12-06
e147bca4-5263-48c7-af14-3b39c943bfcc,195,9,60.71,2024-02-22
753598de-8012-4850-88d1-9590845d1da6,117,3,13.63,2024-06-11
9070c6e0-4e37-47a9-95d6-ca5d986604dd,185,10,74.1,2024-08-29
3969c475-be3a-4d71-b8c1-ba5e5ed0dbad,164,10,65.87,2024-10-04
51208714-b9a8-4ecf-8c58-d9fde328a26d,131,8,57.32,2024-08-08
ef71a1b3-7cc5-448f-b746-506a4c48b052,168,5,76.17,2024-11-25
cc2c2dc4-c070-4c99-9e5d-af0fd078dae6,125,1,10.93,2024-04-13
332586f8-5c41-4e4e-8ee7-680d2a049f7b,175,9,28.48,2024-01-28
44a1df2e-9818-46bd-bc0f-4f7211b25e88,138,10,,2024-10-01
efec26cb-5301-4600-9ef7-e2ec4062fd88,199,4,33.58,2024-08-31
339dc3bb-5116-4142-b059-86731206b6e0,134,1,79.14,2024-02-17
a9c10c95-2cc2-4585-9872-cf492ed36b28,101,8,27.6,2024-05-05
49b2b995-129b-4fd2-acf0-081c1789ea23,138,6,20.12,2024-04-21
51fe3647-898d-4ca4-8f4d-184f0ead47b3,171,1,70.21,2024-06-13
9a283499-47f2-4ed7-9a0b-5dbb428d82d2,199,10,19.37,2024-04-15
f3a2dfb2-7896-497f-818f-f76f3880cbc5,121,2,46.5,2024-05-27
1fe9a6b2-42d0-46ea-ba8c-c7bf78f3cebe,132,3,27.9,2024-05-03
3cb81f4a-10a0-4b31-903a-abbd602621a9,110,1,78.4,2024-09-13
462a2445-1583-4d59-9098-465bef16f009,120,8,11.92,2024-01-28
c22e325a-5a6c-47e3-ae02-e23bb35246e2,139,8,82.46,2024-03-13
e5250e68-1b44-47b8-8138-71c73284d32d,113,6,83.13,2024-06-26
78d89344-ab2a-4c5a-8f8a-39cd5d50b52e,180,8,17.37,2024-09-24
1c260f9c-4832-42e9-a33b-096bd07ac571,105,6,73.22,2023-12-10
feafe424-bc1e-41e5-9933-ae9cb20ebb66,110,1,51.89,2024-04-19
0044cf45-174c-457d-aee4-d3a68b5964bc,109,8,73.99,2024-01-09
a2b45896-4f57-4dd3-8102-d3b59f013a99,194,10,56.58,2024-01-29
6ad76da8-1753-4a58-a17e-62543b114923,193,3,57.38,2024-11-07
81a50d4d-0ada-4d40-a657-7de1570803db,120,6,56.91,2024-10-08
adbdbe7a-22de-4e98-baf8-b8d57e7c40f4,117,2,15.55,2024-09-06
96e38326-8c98-4729-a53a-2a1d2704b237,156,2,40.52,2024-05-14
559337ac-91fa-44ab-a0de-32bb88b7cec8,182,4,48.38,2024-04-26
7b16fa4e-4b38-4028-b6f1-2ad4c1d7a947,141,6,22.05,2024-04-19
89758185-3942-4680-b30b-5e5a2c07e040,134,8,72.06,2024-04-12
24d7d9c5-f045-49b0-b8d6-894543c1a5c9,124,4,,2024-09-25
4eac9499-26e9-40e5-a0c5-d7af2cd04677,156,9,48.73,2024-07-06
66ca9785-2808-40bf-a918-2e101ee1989c,131,8,96.36,2024-07-23
3bd8b3b3-1e5c-4098-9239-be12ce9d0f0e,140,5,36.55,2024-08-06
10ff730d-b3ab-437c-ba0a-241c01a119a5,113,5,14.79,2024-09-29
47c6a799-8811-4a87-8bc7-d4c3ba185ccf,140,1,79.13,2024-06-21
d5688ad8-bde3-415e-9d7c-04be36b5ba70,159,8,13.78,2024-08-12
5a43fdad-7990-47e5-b934-53b5aabd7716,109,8,21.7,2024-07-28
ec1cfd78-0c48-42d7-aa17-3e3d958ed51c,175,4,80.05,2024-11-06
6a2c5a00-f997-45f9-84eb-7452fdd867fc,154,3,67.58,2023-12-03
4e79194f-b816-4b32-a741-2c12b04b3bb1,111,4,31.73,2024-06-03
9ba2d509-241f-4294-943b-227e4b5816d3,140,1,74.93,2024-03-25
345c9b33-67a2-4af6-830f-767db22e0182,174,6,71.95,2024-02-18
e68ddc0b-a226-46a2-8387-54f4be2e96a1,138,5,88.31,2024-01-22
78ea6e9b-1fa0-442b-9b51-7ebca21cb6c8,128,9,54.72,2024-05-31
09c11ea7-4e11-4284-afbd-263fc60ed9d6,195,2,28.73,2024-01-11
79ca4afd-acbb-4592-a3f4-cb43c8e66d1a,180,2,29.48,2024-05-18
85849023-985b-4976-b4d9-eb747a3f381e,111,2,61.24,2024-11-17
8aa0ddfe-44e3-4d14-8456-510b16e5b535,126,2,32.52,2024-09-16
947bce2a-649f-4234-8fae-38578cd8d8f6,176,8,,2024-10-16
6a2f7ed7-bced-40d2-a441-d801359e5b93,143,5,31.85,2024-09-19
a3389dac-c9b1-4dbe-b8ad-c219891bb1bf,170,5,69.37,2024-07-24
4079b49b-b011-47ac-929d-05ba8adc4b34,182,5,43.17,2024-02-06
7ef53fdd-f340-401b-b4df-bd92bf70b3f5,131,4,,2023-12-26
0ae09d7c-4069-42c5-9c59-9353af238541,175,1,58.05,2024-04-17
88508528-dd4d-458b-94ca-55908cc4a4d8,152,3,29.41,2024-07-24
